Siruta,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Localitate
51332,0.0,0.0,769.6117372716673,0.0,0.0,0.0,0.0,0.0,0.0,Bautar
125061,0.0,5.989418850724402,20.96451245319876,0.0,0.0,0.0,0.0,11.753866189158392,0.0,Zanesti
10373,0.0,0.0,153.53321167883212,0.0,0.0,0.0,0.0,0.0,0.0,Cermei
141447,160.68347953216374,0.0,3162.0888157894738,22131.965277777777,0.0,0.0,146.01937134502924,0.0,0.0,Hida
84102,0.0,66.0269881252249,534.5966174883051,0.0,0.0,0.0,0.0,1841.5746671464556,0.0,Carta
157834,1827.888401170524,2385.7051077414208,946.9741952646981,531.8967810587923,0.0,25.592976855546688,0.0,33.15416334131418,0.6650704974727321,Mosnita Noua
174218,73.34771573604061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Voicesti
75917,1.6373855120732723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Certesti
18581,659.2029520295202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sapata
149655,0.0,0.0,1050.633186397985,0.0,0.0,0.0,0.0,0.0,0.0,Ostra
67737,302.868281938326,0.0,13.82848751835536,0.0,0.0,282.6826725403818,0.0,0.0,0.0,I. L. Caragiale
108696,50.5908929206688,0.0,62.85467805051583,0.0,0.0,0.0,0.0,94.29580220562077,0.0,Ruscova
133278,428.36060754532093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fantanele
100521,309.4422400694595,1511.384357137689,239.92321829100644,177.12818175240577,75.40324144417914,1080.7298169452283,101.49021054916432,276.5980030388539,1055.084784024311,Municipiul Giurgiu
34985,2738.479687234404,0.0,451.7348291687914,0.0,0.0,0.0,0.0,380.75335713071564,0.0,Teaca
108712,179.69286557598247,473.30780907404284,15030.55894754596,0.0,1.0963062911114858,0.0,0.0,0.0,0.0,Satulung
125098,4.743449354712554,0.0,308.0809542432538,0.0,0.0,0.0,0.0,0.0,0.0,Dochia
166057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Cel Mare
43180,302.4313230186296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.40953583833283,Galbenu
174254,345.9584929757344,0.0,6631.247765006386,0.0,0.0,725.9661558109834,0.0,0.0,0.0,Voineasa
75953,202.16754872854008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corod
125105,0.0,0.0,0.0,196.89248434237996,0.0,0.0,0.0,0.0,0.0,Ruginoasa
149682,0.0,0.0,1045.7537053182214,0.0,0.0,0.0,0.0,0.0,0.0,Panaci
10417,0.0,0.0,1395.549734244495,0.0,0.0,0.0,0.0,0.0,0.0,Chisindia
26804,968.9388341901193,2639.861113531411,412.67169120850394,0.0,0.0,163.72719351746971,0.0,88.4719003223839,0.0,Municipiul Beius
84148,1364.2928475033739,0.0,908.5202429149798,0.0,0.0,0.0,0.0,0.0,0.0,Corbu
51387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berliste
125114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghindaoani
67773,420.9229491863168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucieni
59586,174.12934447866257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanpaul
125123,250.64281067013664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valeni
100549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slobozia
157898,0.0,0.0,670.0177899418405,0.0,0.0,0.0,0.0,8.95244611700308,0.0,Nadrag
116938,11.84235100247185,0.0,0.0,0.0,0.0,0.0,0.0,117.70420214226861,0.0,Ganesti
125132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draganesti
84175,70.87227509978509,0.0,272.9074301504452,32.49877187595947,0.0,0.0,0.0,0.0,0.0,Corund
133330,18.71231314922726,0.0,0.0,0.0,75.37598175829744,5618.064606029896,0.0,0.0,0.0,Floresti
174290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zatreni
125141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pancesti
10453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conop
26840,39844.585956416464,2645.6680118375034,654.39332795265,0.0,37.59712133440947,272.70446596717784,0.0,0.0,0.0,Oras Stei
141535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horoatu Crasnei
125150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gadinti
100576,14231.618443048841,395.3258482808476,2252.271992048073,0.03546740161749424,130.51380291871865,0.0,0.0,0.0,4.555776442416302,Oras Buftea
157923,87.18344252531269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nitchidorf
76004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.215878679750226,0.0,Corni
43242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gemenele
18670,0.0,43.69339901477832,0.0,0.0,110.84866995073892,8683.812413793103,0.0,0.0,0.0,Schitu Golesti
35054,97.02745098039216,0.0,2996.924836601307,0.0,0.0,0.0,0.0,0.0,0.0,Telciu
125169,0.1043571812802582,0.0,5.044647660032275,0.0,0.0,0.0,0.0,337.80527165142547,0.0,Negresti
116983,483.959793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gheorghe Doja
51449,0.0,253.82611832611832,19.21284271284271,0.0,0.0,0.0,0.0,0.0,0.0,Berzasca
67835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ludesti
108794,6.615183246073299,0.0,82.25610820244329,10.450698080279231,0.0,0.0,0.0,231.37434554973822,0.0,Sacalaseni
125178,0.0,229.07695223654284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boghicea
149753,309.2438943346071,0.0,849.1309187572687,0.0,0.0,0.0,0.0,0.0,0.0,Paltinoasa
166137,167.94409415720892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suletea
26877,14.491179048871357,5770.73537146614,2.237234275695814,1.2566841989918913,0.0,114.32084155161078,0.0,357.7279202279202,0.0,Municipiul Marghita
100610,1013.5781040446108,594.133196865956,81.6736076798193,169.92436648549446,2205.5178584033315,3679.998058869203,0.0,0.8612620879508718,119.02685819157196,Municipiul Oltenita
2309,0.0,0.0,2048.5143745143746,0.0,0.0,0.0,0.0,0.0,0.0,Almasu Mare
59657,166.1127098321343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suatu
76040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cosmesti
84237,21.618403247631935,295.8159675236806,1304.0297699594046,0.0,0.0,0.0,0.0,0.0,0.0,Danesti
141580,1470.0518092105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ileanda
43279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gradistea
133394,267.30496019595836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulga
10514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Covasint
35090,0.0,0.0,1557.1046056592413,0.0,0.0,0.0,375.9044250451535,0.0,0.0,Tiha Bargaului
157969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohaba Lunga
149780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partestii De Jos
100638,4.702683448112087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitreni
10532,143.39558163617536,0.0,141.29927511218503,0.0,0.0,0.0,0.0,0.0,0.0,Craiva
166182,0.0,0.0,59.838306063522616,0.0,0.0,0.0,0.0,0.0,0.0,Tanacu
26920,156.81980290943218,0.0,187.63022055373065,0.0,0.0,0.0,0.0,0.0,0.0,Oras Nucet
84264,901.2990745250852,0.0,4483.28105211885,0.0,0.0,0.0,0.0,0.0,0.0,Dealu
51500,23242.653553299493,0.0,92.80837563451777,0.0,0.0,0.0,0.0,0.0,0.0,Berzovia
59693,1.8144286018301767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tritenii De Jos
43313,0.0,30.545827232796487,15.147291361639825,0.0,0.0,0.0,0.0,0.0,0.0,Gropeni
117042,0.0,0.0,682.6272485992332,0.0,0.0,0.0,0.0,0.0,0.0,Ghindari
18741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slobozia
133429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gherghita
158010,10.275419116046157,3036.4983670803394,54.665360330938384,104.16655780535598,0.0,0.0,0.0,0.0,4.2688874374047465,Ortisoara
43331,10055.450446388313,28.063847055640725,3.7514654161781946,0.0,0.0,0.0,0.0,14.392190459013436,0.0,Oras Ianca
67906,91.2566660620352,0.0,0.0,33.62760747324506,0.0,0.0,0.0,362.70233992381645,3.787411572646472,Lunguletu
100683,8138.6719044626025,16583.78675504257,1.0450831381063939,0.0,0.0,340.904405462545,563.308839494886,72.54391177646991,1453.2984400891378,Municipiul Urziceni
108874,55.180097505018644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sacel
149833,0.0,40.062256086229326,37.110388403642446,0.0,0.0,0.0,0.0,0.0,0.0,Patrauti
2381,0.0,0.0,51.87108013937282,0.0,0.0,0.0,0.0,0.0,0.0,Arieseni
76111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Costache Negri
35152,0.0,0.06762589928057554,1.669064748201439,0.0,0.0,0.0,0.0,0.0,0.0,Tarlisua
149851,0.0,0.0,6021.504117902037,0.0,0.0,0.0,0.0,0.0,0.0,Poiana Stampei
166235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tacuta
18778,0.0,0.0,17.81767515923567,0.0,0.0,0.0,0.0,4.139729299363057,0.0,Stalpeni
51546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bolvasnita
108892,53.588795954094536,0.0,3009.9727679439798,0.0,0.0,0.0,0.0,0.0,40.68527523828049,Oras Salistea De Sus
26975,2578.49358280501,788.243492603474,5501.1085511056135,0.0,0.0,2352.426679037163,0.0,10235.825730632441,822.292149889181,Municipiul Salonta
100709,0.0,0.0,0.0,0.0,0.0,295.77464788732397,0.0,0.0,0.0,Ciocarlia
67942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malu Cu Flori
76139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuca
158065,339.4108794197643,67.66582048957389,80.68594741613781,0.0,0.0,0.0,0.0,0.0,0.0,Peciu Nou
59764,2017.4411633109619,0.0,0.0,0.0,0.0,30.580313199105145,0.0,0.0,0.0,Tureni
51573,135.65564009262323,0.0,8392.14985114125,0.0,0.0,0.0,0.0,0.0,0.0,Bozovici
108918,2981.794902912621,0.0,0.0,0.0,0.0,0.0,0.0,1014.5989077669902,0.0,Salsig
117113,43.034731498797754,0.0,3316.2479294683408,0.0,0.0,0.0,0.0,0.0,0.0,Glodeni
84344,0.0,160.86803320345587,2307.551245129595,0.0,0.0,0.0,0.0,0.0,0.0,Ditrau
76157,19.624213011542498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cudalbi
27007,1154.1889666529437,26.25319061342116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Vascau
100736,52.416791283913696,28.869685964537492,0.0,0.0,0.0,0.0,0.0,25.10895107882931,0.0,Manasia
133508,1010.7804546337672,129.28735185544977,221.6609675539149,0.0,0.0,0.0,0.0,0.0,0.0,Gorgota
76175,0.0,51.72876431379252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draguseni
108945,0.0,0.0,276.4550031466331,0.0,0.0,0.0,0.0,0.0,0.0,Sapanta
43411,29.911805945036456,0.0,0.809730790802019,0.0,0.0,0.0,0.0,0.0,0.0,Oras Insuratei
100754,57.06750202101859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adancata
92569,3440.3777449025533,1334.5298771467164,3354.3369010098413,0.0,3620.080530005789,3.6601916768508396,1.6654274136489355,32.33086769151605,12.509808966360069,Municipiul Calarasi
141722,738.7903780068729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ip
10649,0.0,0.0,32.8698175787728,0.0,0.0,0.0,0.0,2.041459369817579,0.0,Dezna
84380,68.23199251637044,84.911131898971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darjiu
158109,3450.24905959216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Periam
108963,1461.4401874023945,468.66361270171785,2766.562831858407,0.0,0.0,0.0,0.0,6.7062988027069235,0.0,Oras Seini
125347,836.8863735770099,1593.5212488030925,108.13733996902818,189.64883619211992,40381.60704786448,1038.8721525421724,0.0,89.9528802619602,2.22294988947076,Municipiul Slatina
174496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titesti
68002,0.0,34.46828894424219,0.0,0.0,0.0,0.0,0.0,5.270549913776586,0.0,Manesti
174502,12.352032938754503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diculesti
149931,1079.0907881609578,0.0,2713.438643165946,0.0,0.0,0.0,0.0,2.2470901230462257,0.0,Pojorata
166315,0.0,9.537668161434977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatarani
18858,0.0,87.58165938864629,2049.447161572052,0.0,0.0,0.0,0.0,0.0,0.0,Stoenesti
92587,5.898810647536341,4.431753822918633,19.570322824240137,0.0,0.0,0.0,0.0,16.657164432697755,0.0,Modelu
51626,0.0,5.194805194805195,0.0,0.0,0.0,0.0,0.0,889.1688311688312,0.0,Brebu
100781,1058.4954427083333,17.949055989583332,0.0,0.0,0.0,0.0,0.0,3.6697591145833335,90.01025390625,Adunatii-Copaceni
174511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lacusteni
59826,1315.6644700713894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taga
117177,59.20575414123801,48.2153443766347,464.6496948561465,0.0,0.0,0.0,0.0,456.0959023539669,0.0,Gornesti
133562,4879.062349293834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gornet
158136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pietroasa
174520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitrofani
27070,0.0,0.0,4605.534726688103,0.0,0.0,5.936334405144694,0.0,0.0,0.0,Abram
84415,54.100422832980975,0.08535940803382663,650.5850951374207,0.0,0.0,0.0,0.0,13.515591966173362,0.0,Frumoasa
125374,2541.2412659268393,417.4669132757912,99.6761200164406,4307.163995067817,1553.1085080147966,0.0,0.0,0.0,0.0,Slatioara
35269,162.9493943472409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uriu
43466,2486.502943910753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jirlau
109005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stramtura
10701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dieci
51662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brebu Nou
68048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matasaru
149968,0.0,0.0,32.73260227752004,0.0,0.0,0.0,0.0,0.0,0.0,Preutesti
141786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Letca
76255,99.49703122007278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fartanesti
100834,29906.06392117231,11019.784108135422,46.32175341081354,3.370389085396665,0.0,2714.341081354219,47.0266548762001,0.0,772.2809499747348,Afumati
43493,7.612858624265469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marasu
158181,1929.1280332056194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pischia
59880,73.49397150164414,0.0,0.0,0.0,0.0,12.952137376689807,0.0,0.0,0.0,Unguras
125418,1022.2181157368074,173.069432644199,181.746341923912,53.17983574058341,328.7084395355423,4854.456622297744,0.0,70.24388747285944,-25.96053997923157,Oras Bals
84460,0.0,0.0,207.55520127540854,0.0,0.0,0.0,0.0,0.0,0.0,Galautas
133615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gornet-Cricov
35312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urmenis
109041,565.1262764632628,0.0,478.2689912826899,0.0,0.0,0.0,0.0,0.0,0.0,Suciu De Sus
51699,0.0,0.0,24135.441986234022,0.0,0.0,229321.93854473942,0.0,0.0,0.0,Buchin
92658,21920.748197375604,88.0677560856223,89.915940282772,1310.6228326147937,0.0,1.4542425212267258,19.739047762486585,328.28892821507236,0.0,Municipiul Slobozia
100852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexeni
18938,94.47553816046967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stolnici
76282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foltesti
100870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armasesti
10765,0.0,0.0,105.94366197183099,0.0,0.0,0.0,0.0,0.0,0.0,Ususau
166413,0.0,0.0,683.7780756627942,0.0,0.0,0.0,0.0,0.0,0.0,Todiresti
2577,0.0,0.0,784.0711538461538,0.0,0.0,0.0,0.0,0.0,0.0,Avram Iancu
150043,0.0,0.0,1149.093806219481,0.0,0.0,0.0,0.0,0.0,0.0,Putna
117275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grebenisu De Campie
76317,3.2047003946896306,0.0,0.0,0.0,0.0,101.64334409759599,0.0,0.0,0.0,Frumusita
92701,87.62342625899281,369.44441321942446,62.331384892086334,0.0,0.0,24.558340827338128,2.8995616007194243,65.42412320143885,9.056233138489208,Municipiul Fetesti
27169,265.2908163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abramut
68128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mogosani
125472,3748.124602633969,3494.407952997275,6.50797570390554,0.0,0.0,0.0,0.0,42.01754087193461,0.15951407811080837,Municipiul Caracal
158243,31.749309392265193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racovita
59942,499.1391905231984,4.70187561697927,0.0,0.0,0.0,30.323790720631788,0.0,0.0,0.0,Vad
51751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bucosnita
109096,0.0,0.0,105.36027121128825,0.0,0.0,0.0,0.0,0.0,0.0,Sisesti
43563,119.96497272466264,5910.524834912432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maxineni
125490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draghiceni
150070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.719791912981792,0.0,Radaseni
100923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Axintele
133688,14911.171466548516,0.0,0.0,0.0,0.0,1413.0850686752326,0.0,18.70048737261852,0.0,Gura Vadului
141884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lozna
19007,77.69481578089338,0.0,11.419954352787741,0.0,0.0,0.0,0.0,0.0,0.0,Suseni
76353,88.31568176004093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fundeni
117319,1481.329581993569,29.997106109324758,247.3951768488746,0.0,0.0,0.0,0.0,363.49710610932476,34.81688102893891,Gurghiu
10827,0.0,28.163219853643017,0.0,0.0,0.0,0.0,0.0,468.1902640789055,0.0,Felnac
27212,107.61133467471495,517.6539235412475,50.94332662642522,0.0,0.0,0.0,0.0,0.0,0.0,Auseu
84558,2.3901183736489964,360.0372276548293,5169.493051981472,0.0,0.0,0.0,213.02487562189054,0.0,0.0,Joseni
68182,242.76894747044,0.0,0.0,0.0,0.0,0.0,0.0,1.5506881178522969,0.0,Moroeni
133722,0.0,0.0,2.3680775685250794,0.0,0.0,0.0,0.0,2.7969420100689915,0.0,Iordacheanu
51804,0.0,0.0,168.09845430107526,0.0,0.0,20.81418010752688,0.0,0.0,0.0,Carasova
92765,5204.84445621469,0.0,0.0,0.1033427495291902,9.189912900188324,0.0,0.0,0.0,0.0,Oras Tandarei
150114,0.0,0.0,2870.0054179566564,0.0,0.0,0.0,0.0,100.98335913312694,0.0,Rasca
35429,99.95788307010253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zagra
125542,26.19157906263688,293.1288326763031,0.0,0.10950503723171266,0.0,0.0,0.0,9.330978975032851,0.0,Oras Corabia
100969,1600.306957047792,2358.238112522686,242.85420447670901,0.0,0.0,0.0,0.0,8588.012583182093,0.0,Balotesti
158314,12438.840403191936,61.669361612767744,6.533179336413272,36.066778664426714,0.0,0.0,1193.8656026879462,10.537484250314995,0.0,Oras Recas
43625,3.485387164808677,0.0,0.0,0.0,0.0,0.0,0.0,1.8156071105754745,0.0,Mircea Voda
92783,56.921996879875195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albesti
84594,0.0,0.0,1557.5387607668797,0.0,144.06418449569324,0.0,0.0,3.249513753820506,0.0,Lazarea
76406,0.0,0.0,1.6249271986022131,0.0,0.0,0.0,0.0,0.0,0.0,Ghidigeni
10872,1063.570029382958,318.6388344760039,43.85137120470127,0.0,0.0,1763.5129774730656,0.0,0.0,0.0,Ghioroc
141946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marca
109176,768.7858482310289,112.69896237029629,1456.163520440055,0.0,0.0,13.970371296412052,0.0,0.0,0.0,Oras Somcuta Mare
60026,0.0,0.0,33.948772678762005,0.0,0.0,0.0,0.0,0.0,0.0,Valea Ierii
51840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carbunari
166529,9.652867060941116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tutova
43652,301.47476901208245,742.20942904525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Movila Miresii
101001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090214988949167,Baneasa
84629,125.52173913043478,0.0,1658.0105320010803,0.0,0.0,0.0,0.0,0.0,0.0,Lueta
27285,194.56363636363636,218.26782106782107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avram Iancu
125588,0.0,0.0,12.696752425137072,0.0,0.0,0.0,0.0,0.0,0.0,Garcov
174744,1148.9493299743845,5985.370990960476,490.80180790482035,4.546012659567712,0.0,4.808158858521922,20.745665474098693,30.363740288333297,511.5848169866842,Municipiul Focsani
68253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morteni
60062,51.03900650108351,22.893148858143025,0.13335555925987663,0.0,0.0,403.672612102017,0.0,0.0,0.0,Viisoara
150178,166.811004784689,0.0,8055.791068580542,0.0,0.0,0.0,0.0,0.0,0.0,Sadova
133795,67.12623392162727,0.0,1756.0113670355968,495.21058929105595,0.0,0.0,0.0,0.0,0.0,Izvoarele
10916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graniceri
51877,4396.756185012549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Constantin Daicoviciu
92836,681.6768307923019,331.0471132216946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Amara
19114,5373.468076109936,0.0,898.6862579281184,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Cel Mare
84656,1655.182731277533,0.0,3026.5631718061672,0.0,0.0,0.0,0.0,0.0,0.0,Lunca De Jos
43698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racovita
117426,15.127882193373377,0.0,2249.4543693082737,0.0,0.0,0.0,0.0,0.0,0.0,Hodac
142006,0.0,0.0,54.19731543624161,0.0,0.0,94.82818791946309,0.0,0.0,0.0,Maeriste
150196,49.34048547897703,0.0,537.6421759861291,0.0,0.0,0.0,0.0,0.0,0.0,Satu Mare
125622,25.533261267254282,0.19956760352569433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Draganesti-Olt
68280,0.0,0.0,541.8070011668611,0.0,0.0,0.0,0.0,216.09824970828473,0.0,Nucet
158396,6238.425184609406,4106.082782743879,56.85853089778469,40.292265837543724,0.0,49047.16129032258,0.0,52.164010882238635,0.0,Remetea Mare
174780,115.232859636001,0.0,1.1368735976065818,0.0,0.0,61.66716529543755,0.0,1.882323610072301,0.0,Campineanca
10943,2253.8476923076923,149.0805128205128,1.7148717948717949,0.0,0.0,0.0,0.0,19.647435897435898,0.0,Gurahont
27329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balc
101056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcanesti
60099,0.0,0.0,0.0,9.308705193855157,0.0,0.0,0.0,15.46452084857352,0.0,Vultureni
19141,81.18767849857201,0.0,79.5593635250918,0.0,0.0,0.0,0.0,0.0,0.0,Suici
92872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrasesti
150221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Siminicea
76497,783.3972401644157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gohor
109265,326.2843344800212,687.8319661286055,0.0,0.0,0.0,0.0,0.0,14.204286848372586,2.865175972479492,Oras Ulmeni
43732,0.0,0.0,77.05022156573116,0.0,0.0,0.0,0.0,0.0,0.0,Ramnicelu
101083,0.0,0.0,102.00604370060437,2.4370060437006043,0.0,14029.069270106927,0.0,0.0,0.0,Belciugatele
125659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Babiciu
68324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ocnita
133866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.11111111111111,Jugureni
92907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balaciu
174824,36.94922737306843,636.7905077262693,1113.47880794702,0.0,0.0,21.172406181015454,0.0,74.47461368653421,0.0,Golesti
51948,0.0,0.0,956.2704049844236,0.0,0.0,0.0,0.0,0.0,0.0,Ciclova Romana
125677,0.0,3351.730589335828,0.0,238.87277829747427,0.0,0.0,0.0,0.0,0.0,Baldovinesti
166636,27565.93200237201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valeni
150258,0.0,0.0,4455.800035707909,0.0,0.0,0.0,0.0,0.0,0.0,Slatina
158449,346.7335870599429,271.7535680304472,279.4941325721535,8.856010149064383,0.0,0.0,0.0,0.0,0.0,Sacosu Turcesc
27383,22.150779588944012,0.0,0.0,0.0,0.0,0.0,3.403437278525868,0.0,0.0,Batar
68342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Odobesti
142079,2220.6576923076923,0.8769230769230769,54.187179487179485,0.0,0.0,0.0,0.0,0.0,0.0,Mesesenii De Jos
117505,14.340668296658517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hodosa
60169,0.0,0.0,0.8357709987463435,0.0,0.0,0.0,0.0,0.0,0.0,Negreni
43787,194.55217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romanu
19212,5.630066322770818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teiu
174860,770.3553316785906,466.3584951574439,9826.443276390713,0.0,0.0,0.0,0.0,303.73290504696547,9.894972502068429,Municipiul Adjud
76558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grivita
